country_id,country_name,indicator_id,indicator_name,year,value
LBR,Liberia,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,616.787867006715
LBR,Liberia,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,658.164180770507
LBR,Liberia,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,692.203127129794
LBR,Liberia,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,699.269095727404
LBR,Liberia,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,714.613063145659
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,4672.46826171875
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,4153.1943359375
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,3813.72607421875
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,3463.1376953125
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,3785.93627929688
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,3268.0302734375
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3508.09765625
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,3501.69799804688
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,3296.52661132813
MAR,Morocco,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,3140.85546875
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,1224.25410237743
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1084.16041805058
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,2138.76383718757
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,2899.16047469267
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,2787.48779220991
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,2797.184580679
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,3189.81286496183
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,2057.87944554011
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,1876.34027111773
NGA,Nigeria,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2070.4127339595
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,1954.71174194867
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1738.73223822106
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1698.03387300843
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1574.0281059306
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1598.10676952274
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1461.08720350553
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1431.18128932159
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1452.55612562445
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,1354.77007193387
SEN,Senegal,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,1266.43957151587
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,846.296172499617
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,806.654650274255
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,758.329137301888
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,860.371067874555
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,885.396401613729
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,845.277558236182
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,843.71251730417
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,845.914540460932
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,779.186007841728
SLE,Sierra Leone,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,844.416411175476
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,1318.81921386719
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1192.60668945313
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1224.00219726563
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,1207.52062988281
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,1159.85656738281
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,1117.41528320313
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,1063.32250976563
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,1023.10626220703
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,986.674011230469
TZA,Tanzania,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,953.0107421875
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,1206.30450825002
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,1077.91278438613
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,1002.30913917142
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,963.067314117178
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,882.791717542504
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,845.766463890124
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,822.171150036357
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,792.16570022814
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,765.218332297361
UGA,Uganda,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,752.696571725656
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2025,6597.71450918774
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2024,6267.186814093
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2023,6034.27208964673
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2022,6534.24867783397
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2021,6828.75624590017
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,5580.60383075189
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,6533.71121032856
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,6914.1780318076
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,6618.33508255701
ZAF,South Africa,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,5651.20585165749
